idsubproduto,nome_produto,descrsecao,descrgrupo,descrsubgrupo,descricao_produto,especificacao_tecnica,pagina_web,manual,fotos
123133769,BARRA REDONDA 1,SERRALHERIA,BARRA,BARRA REDONDA,"Barra redonda de material não especificado, sem detalhes adicionais disponíveis.",Não encontrado,Não encontrado,Não encontrado,
3755,BARRA REDONDA 1.1/8 ACO 1020,SERRALHERIA,BARRA,BARRA REDONDA,Barra redonda de aço 1020 com diâmetro de 1.1/8 polegadas.,"Diâmetro: 1.1/8 polegadas, Material: Aço 1020",Não encontrado,Não encontrado,
123133401,BARRA REDONDA 1/2 #,SERRALHERIA,BARRA,BARRA REDONDA,"Barra redonda de 1/2 polegada, utilizada em aplicações que exigem resistência e durabilidade.",Diâmetro: 1/2 polegada,Não encontrado,Não encontrado,
123133850,"BARRA REDONDA 1/2"" # 12,00MM AM",SERRALHERIA,BARRA,BARRA REDONDA,"Barra redonda de 1/2 polegada, equivalente a 12,00mm de diâmetro.","Diâmetro: 12,00mm, equivalente a 1/2 polegada.",Não encontrado,Não encontrado,
123133402,BARRA REDONDA 1/4,SERRALHERIA,BARRA,BARRA REDONDA,"Barra redonda de 1/4 de polegada, utilizada em diversos tipos de aplicações industriais e construções.",Diâmetro: 1/4 polegada,Não encontrado,Não encontrado,
123133403,BARRA REDONDA 3/4,SERRALHERIA,BARRA,BARRA REDONDA,"Barra redonda de 3/4 de diâmetro, utilizada em diversas aplicações industriais e construções.",Diâmetro: 3/4 polegada,Não encontrado,Não encontrado,
123133404,BARRA REDONDA 3/8,SERRALHERIA,BARRA,BARRA REDONDA,Barra redonda de aço com diâmetro de 3/8 polegadas.,Diâmetro: 3/8 polegadas,Não encontrado,Não encontrado,
123133405,BARRA REDONDA 5/16,SERRALHERIA,BARRA,BARRA REDONDA,Barra redonda de aço com diâmetro de 5/16 polegadas.,Diâmetro: 5/16 polegadas,Não encontrado,Não encontrado,
123133406,BARRA REDONDA 5/8 #,SERRALHERIA,BARRA,BARRA REDONDA,Barra redonda de aço com diâmetro de 5/8 polegadas.,Diâmetro: 5/8 polegadas,Não encontrado,Não encontrado,
123133768,BARRA REDONDA 7/8,SERRALHERIA,BARRA,BARRA REDONDA,"Barra redonda de 7/8 polegadas, material não especificado.",Diâmetro: 7/8 polegadas,Não encontrado,Não encontrado,
6059,BARRA REDONDA 9/16 ACO 1045 TREFILADA,SERRALHERIA,BARRA,BARRA REDONDA,Barra redonda de aço 1045 trefilada com diâmetro de 9/16 polegadas.,"Diâmetro: 9/16 polegadas, Material: Aço 1045, Processo: Trefilada",Não encontrado,Não encontrado,
123134127,"BARRA REDONDA TRASMISSÃO LISA 12,5 COM 0,35 CM",SERRALHERIA,BARRA,BARRA REDONDA,"Barra redonda de transmissão lisa com diâmetro de 12,5 mm e comprimento de 0,35 cm.","Diâmetro: 12,5 mm, Comprimento: 0,35 cm",Não encontrado,Não encontrado,
10370,"BARRA REDONDA TRASMISSÃO LISA 25MM COM 0,50 CM",SERRALHERIA,BARRA,BARRA REDONDA,"Barra redonda de transmissão lisa com diâmetro de 25mm e comprimento de 0,50 cm.","Diâmetro: 25mm, Comprimento: 0,50 cm, Material: Não especificado",Não encontrado,Não encontrado,
6204,CHAPA ALUMINIO 0.7MM X 1 MT,SERRALHERIA,BARRA,BARRA REDONDA,Chapa de alumínio com espessura de 0.7mm e comprimento de 1 metro.,"Espessura: 0.7mm, Comprimento: 1 metro",Não encontrado,Não encontrado,
123133930,"CHAPA ALUMINIO 1,0 METRO",SERRALHERIA,CHAPA,ALUMINIO LISA,"Chapa de alumínio com 1,0 metro de comprimento.",Não encontrada,Não encontrado,Não encontrado,
123133909,CHAPA ALUMINIO 20 CM,SERRALHERIA,CHAPA,ALUMINIO LISA,Chapa de alumínio com 20 cm de comprimento.,Não encontrada,Não encontrado,Não encontrado,
11941,CHAPA ALUMINIO 30 CM,SERRALHERIA,CHAPA,ALUMINIO LISA,Chapa de alumínio com 30 cm de comprimento.,Não encontrado,Não encontrado,Não encontrado,
123133459,CHAPA ALUMINIO 40 CM,SERRALHERIA,CHAPA,ALUMINIO LISA,Chapa de alumínio com 40 cm de comprimento.,Não encontrada,Não encontrado,Não encontrado,
123133460,CHAPA ALUMINIO 50 CM,SERRALHERIA,CHAPA,ALUMINIO LISA,Chapa de alumínio com 50 cm de comprimento.,Não encontrado,Não encontrado,Não encontrado,
123133461,CHAPA ALUMINIO 60 CM,SERRALHERIA,CHAPA,ALUMINIO LISA,Chapa de alumínio com 60 cm de comprimento.,Não encontrada,Não encontrado,Não encontrado,
12017,CHAPA ALUMINIO 80 CM,SERRALHERIA,CHAPA,ALUMINIO LISA,Chapa de alumínio com 80 cm de comprimento.,Não encontrada,Não encontrado,Não encontrado,
1361,"CHAPA DE ALUMINIO 0,7 MM = 2,00 X 1,00",SERRALHERIA,CHAPA,ALUMINIO LISA,"Chapa de alumínio com espessura de 0,7 mm, dimensões de 2,00 x 1,00 metros.","Espessura: 0,7 mm, Largura: 2,00 m, Comprimento: 1,00 m",Não encontrado,Não encontrado,
1372,"CHAPA DE ALUMINIO 1,0 MM = 2,00 X 1,00",SERRALHERIA,CHAPA,ALUMINIO LISA,"Chapa de alumínio com espessura de 1,0 mm e dimensões de 2,00 x 1,00 metros.","Espessura: 1,0 mm, Dimensões: 2,00 x 1,00 metros",Não encontrado,Não encontrado,
3610,"CHAPA DE ALUMINIO 1,0 MM = 3,00 X 1,00",SERRALHERIA,CHAPA,ALUMINIO LISA,"Chapa de alumínio com espessura de 1,0 mm e dimensões de 3,00 x 1,00 metros.","Espessura: 1,0 mm, Largura: 3,00 m, Comprimento: 1,00 m",Não encontrado,Não encontrado,
4490,"CHAPA DE ALUMINIO 1,0 MM = 3,00 X 1,25",SERRALHERIA,CHAPA,ALUMINIO LISA,"Chapa de alumínio com espessura de 1,0 mm, dimensões de 3,00 x 1,25 metros.","Espessura: 1,0 mm, Largura: 1,25 m, Comprimento: 3,00 m",Não encontrado,Não encontrado,
1373,"CHAPA DE ALUMINIO 1,2 MM = 2,00 X 1,00",SERRALHERIA,CHAPA,ALUMINIO LISA,"Chapa de alumínio com espessura de 1,2 mm e dimensões de 2,00 x 1,00 metros.","Espessura: 1,2 mm, Dimensões: 2,00 x 1,00 metros",Não encontrado,Não encontrado,
3675,"CHAPA DE ALUMINIO 1,2 MM = 3,00 X 1,00",SERRALHERIA,CHAPA,ALUMINIO LISA,"Chapa de alumínio com espessura de 1,2 mm, dimensões de 3,00 x 1,00 metros.","Espessura: 1,2 mm, Largura: 3,00 m, Comprimento: 1,00 m",Não encontrado,Não encontrado,
3902,"CHAPA DE ALUMINIO 1,2 MM = 3,00 X 1,25",SERRALHERIA,CHAPA,ALUMINIO LISA,"Chapa de alumínio com espessura de 1,2 mm, dimensões 3,00 x 1,25 metros.","Espessura: 1,2 mm, Largura: 3,00 m, Comprimento: 1,25 m",Não encontrado,Não encontrado,
1362,"CHAPA DE ALUMINIO 1,5 MM = 2,00 X 1,00",SERRALHERIA,CHAPA,ALUMINIO LISA,"Chapa de alumínio com espessura de 1,5 mm e dimensões de 2,00 x 1,00 metros.","Espessura: 1,5 mm, Dimensões: 2,00 x 1,00 metros",Não encontrado,Não encontrado,
1363,"CHAPA DE ALUMINIO 2,0 MM = 2,00 X 1,00",SERRALHERIA,CHAPA,ALUMINIO LISA,"Chapa de alumínio com espessura de 2,0 mm e dimensões de 2,00 x 1,00 metros.","Espessura: 2,0 mm, Dimensões: 2,00 x 1,00 metros",Não encontrado,Não encontrado,
3900,"CHAPA XADREZ ALUMINIO 1,2 MM = 2,00 X 1,00",SERRALHERIA,CHAPA,ALUMINIO XADREZ,"Chapa de xadrez de alumínio com espessura de 1,2 mm e dimensões de 2,00 x 1,00 metros.","Espessura: 1,2 mm, Dimensões: 2,00 x 1,00 metros, Material: Alumínio",Não encontrado,Não encontrado,
57,"CHAPA XADREZ ALUMINIO 1,2 MM = 2,50 X 1,00",SERRALHERIA,CHAPA,ALUMINIO XADREZ,"Chapa de xadrez de alumínio com espessura de 1,2 mm, dimensões 2,50 x 1,00 metros.","Espessura: 1,2 mm, Dimensões: 2,50 x 1,00 metros, Material: Alumínio",Não encontrado,Não encontrado,
3916,"CHAPA XADREZ ALUMINIO 1,2 MM = 3.00 X 1,25",SERRALHERIA,CHAPA,ALUMINIO XADREZ,"Chapa de xadrez de alumínio com espessura de 1,2 mm, dimensões 3,00 x 1,25.","Espessura: 1,2 mm, Dimensões: 3,00 x 1,25",Não encontrado,Não encontrado,
815,"CHAPA XADREZ ALUMINIO 1,5 MM = 2,50 X 1,00",SERRALHERIA,CHAPA,ALUMINIO XADREZ,"Chapa de xadrez de alumínio com espessura de 1,5 mm, dimensões 2,50 x 1,00 metros.","Espessura: 1,5 mm, Dimensões: 2,50 x 1,00 metros, Material: Alumínio",Não encontrado,Não encontrado,
3738,"CHAPA XADREZ ALUMINIO 2,2 MM = 2,50 X 1,00",SERRALHERIA,CHAPA,ALUMINIO XADREZ,"Chapa de xadrez de alumínio com espessura de 2,2 mm e dimensões de 2,50 x 1,00 metros.","Espessura: 2,2 mm, Dimensões: 2,50 x 1,00 metros, Material: Alumínio",Não encontrado,Não encontrado,
369,"CHAPA XADREZ ALUMINIO 2,7 MM = 2.50 X 1,00",SERRALHERIA,CHAPA,ALUMINIO XADREZ,"Chapa de xadrez de alumínio com espessura de 2,7 mm, dimensões 2,50 x 1,00 metros.","Espessura: 2,7 mm, Dimensões: 2,50 x 1,00 metros, Material: Alumínio",Não encontrado,Não encontrado,
6045,"CHAPA XADREZ ALUMINIO 2,7 MM = 2.50 X 1,25",SERRALHERIA,CHAPA,ALUMINIO XADREZ,"Chapa de xadrez de alumínio com espessura de 2,7 mm, dimensões 2,50 x 1,25 metros.","Espessura: 2,7 mm, Dimensões: 2,50 x 1,25 metros, Material: Alumínio",Não encontrado,Não encontrado,
3914,CHAPA EXPANDIDA 100 X 45 X 1/4 = 2 X 1,SERRALHERIA,CHAPA,CHAPA EXPANDIDA,Chapa expandida com dimensões 100 x 45 x 1/4 = 2 x 1.,Dimensões: 100 x 45 x 1/4 = 2 x 1.,Não encontrado,Não encontrado,
2204,"CHAPA EXPANDIDA 100 X 45 X 1/4 = 2 X 1,20",SERRALHERIA,CHAPA,CHAPA EXPANDIDA,"Chapa expandida com dimensões 100 x 45 x 1/4 = 2 x 1,20.","Dimensões: 100 x 45 x 1/4 = 2 x 1,20.",Não encontrado,Não encontrado,
2108,"CHAPA EXPANDIDA 100 X 45 X 1/4 = 3 X 1,20",SERRALHERIA,CHAPA,CHAPA EXPANDIDA,"Chapa expandida de metal com dimensões 100 x 45 x 1/4 (3 x 1,20).","Dimensões: 100 x 45 x 1/4 (3 x 1,20).",Não encontrado,Não encontrado,
1772,"CHAPA EXPANDIDA 100 X 45 X 1/8 = 2 X 1,20",SERRALHERIA,CHAPA,CHAPA EXPANDIDA,"Chapa expandida de metal com dimensões 100 x 45 x 1/8 = 2 x 1,20.","Dimensões: 100 x 45 x 1/8 = 2 x 1,20.",Não encontrado,Não encontrado,
5052,CHAPA EXPANDIDA 100 X 45 X 1/8 = 3 X 1,SERRALHERIA,CHAPA,CHAPA EXPANDIDA,Chapa expandida com dimensões 100 x 45 x 1/8 = 3 x 1.,Dimensões: 100 x 45 x 1/8 = 3 x 1.,Não encontrado,Não encontrado,
3574,"CHAPA EXPANDIDA 100 X 45 X 1/8 = 3 X 1,20",SERRALHERIA,CHAPA,CHAPA EXPANDIDA,"Chapa expandida com dimensões 100 x 45 x 1/8 = 3 x 1,20.","Dimensões: 100 x 45 x 1/8 = 3 x 1,20.",Não encontrado,Não encontrado,
1624,CHAPA EXPANDIDA 100 X 45 X 3/16 = 2 X 1,SERRALHERIA,CHAPA,CHAPA EXPANDIDA,Chapa expandida de metal com dimensões 100 x 45 x 3/16 polegadas.,Dimensões: 100 x 45 x 3/16 polegadas,Não encontrado,Não encontrado,
1625,CHAPA EXPANDIDA 100 X 45 X 3/16 = 2 X 1.20,SERRALHERIA,CHAPA,CHAPA EXPANDIDA,Chapa expandida de metal com dimensões 100 x 45 x 3/16 polegadas (2 x 1.20 metros).,Dimensões: 100 x 45 x 3/16 polegadas (2 x 1.20 metros).,Não encontrado,Não encontrado,
4501,CHAPA EXPANDIDA 100 X 45 X 3/16 = 3 X 1,SERRALHERIA,CHAPA,CHAPA EXPANDIDA,"Chapa expandida com dimensões 100 x 45 x 3/16 polegadas, com espessura de 3 x 1.","Dimensões: 100 x 45 x 3/16 polegadas, Espessura: 3 x 1",Não encontrado,Não encontrado,
3963,CHAPA EXPANDIDA 100 X 45 X 3/16 = 3 X 1.20,SERRALHERIA,CHAPA,CHAPA EXPANDIDA,Chapa expandida de aço com dimensões 100 x 45 x 3/16 polegadas (3 x 1.20 metros).,Dimensões: 100 x 45 x 3/16 polegadas (3 x 1.20 metros).,Não encontrado,Não encontrado,
3680,CHAPA EXPANDIDA 100 X 50 X 1/4 = 3 X 1,SERRALHERIA,CHAPA,CHAPA EXPANDIDA,Chapa expandida de metal com dimensões 100 x 50 x 1/4 = 3 x 1.,Dimensões: 100 x 50 x 1/4 = 3 x 1.,Não encontrado,Não encontrado,
1771,CHAPA EXPANDIDA 100 X 50 X 1/8 = 2 X 1,SERRALHERIA,CHAPA,CHAPA EXPANDIDA,Chapa expandida de metal com dimensões 100 x 50 x 1/8 = 2 x 1.,Dimensões: 100 x 50 x 1/8 = 2 x 1,Não encontrado,Não encontrado,
11795,CHAPA EXPANDIDA 78 X 35 X 3/16 = 3 X 1.20,SERRALHERIA,CHAPA,CHAPA EXPANDIDA,Chapa expandida com dimensões 78 x 35 x 3/16 polegadas e espessura de 3 x 1.20 polegadas.,"Dimensões: 78 x 35 x 3/16 polegadas, Espessura: 3 x 1.20 polegadas",Não encontrado,Não encontrado,
123133462,CHAPA GALVALUME 26 X 1 METRO,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa Galvalume de 26x1 metro, material utilizado em construções metálicas.","Dimensões: 26x1 metro, material: Galvalume.",Não encontrado,Não encontrado,
123133491,CHAPA GALVALUME 26 X 30CM,SERRALHERIA,CHAPA,GALVANIZADA,Chapa de Galvalume com dimensões 26 x 30cm.,Dimensões: 26 x 30cm.,Não encontrado,Não encontrado,
123133492,CHAPA GALVALUME 26 X 40CM,SERRALHERIA,CHAPA,GALVANIZADA,Chapa de aço galvalume com dimensões 26 x 40 cm.,Dimensões: 26 x 40 cm,Não encontrado,Não encontrado,
123133493,CHAPA GALVALUME 26 X 50CM,SERRALHERIA,CHAPA,GALVANIZADA,Chapa de aço galvalume com dimensões de 26 x 50 cm.,Dimensões: 26 x 50 cm,Não encontrado,Não encontrado,
123133494,CHAPA GALVALUME 26 X 60CM,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa Galvalume com dimensões de 26 x 60cm, utilizada em construções metálicas.",Dimensões: 26 x 60cm,Não encontrado,Não encontrado,
123133783,CHAPA GALVALUME 26 X 70CM,SERRALHERIA,CHAPA,GALVANIZADA,Chapa de aço galvalume com dimensões de 26 x 70 cm.,Dimensões: 26 x 70 cm,Não encontrado,Não encontrado,
123133495,CHAPA GALVALUME 26 X 80CM,SERRALHERIA,CHAPA,GALVANIZADA,Chapa de aço galvalume com dimensões de 26 x 80 cm.,Dimensões: 26 x 80 cm,Não encontrado,Não encontrado,
11919,CHAPA GALVALUME 26 X 80CM EMP2,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa de Galvalume com dimensões 26 x 80cm, utilizada principalmente em construções metálicas.","Dimensões: 26 x 80cm, Material: Galvalume",Não encontrado,Não encontrado,
123133908,CHAPA GALVANIZADA 12 = 3 X 1.20,SERRALHERIA,CHAPA,GALVANIZADA,Chapa galvanizada com espessura de 12 = 3 e largura de 1.20 metros.,"Espessura: 12 = 3, Largura: 1.20 metros",Não encontrado,Não encontrado,
123133463,CHAPA GALVANIZADA 14 = 2 X 1,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada de espessura 14, com dimensões 2x1 metros.","Espessura: 14, Dimensões: 2x1 metros",Não encontrado,Não encontrado,
123133464,CHAPA GALVANIZADA 14 = 2 X 1.20,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada de espessura 14, com dimensões 2m x 1,20m.","Espessura: 14, Dimensões: 2m x 1,20m",Não encontrado,Não encontrado,
11007,CHAPA GALVANIZADA 14 = 2 X 1.20 EMP2,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada de espessura 14, com dimensões 2 x 1,20 metros.","Espessura: 14, Dimensões: 2 x 1,20 metros",Não encontrado,Não encontrado,
123133465,CHAPA GALVANIZADA 14 = 3 X 1,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada de espessura 14, com dimensões 3x1 metros.","Espessura: 14, Dimensões: 3x1 metros",Não encontrado,Não encontrado,
10941,CHAPA GALVANIZADA 14 = 3 X 1 EMP2,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada de espessura 14, com dimensões 3 x 1 metros.","Espessura: 14, Dimensões: 3 x 1 metros",Não encontrado,Não encontrado,
123133466,CHAPA GALVANIZADA 14 = 3 X 1.20,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada de espessura 14, com dimensões de 3 metros de comprimento por 1,20 metro de largura.","Espessura: 14, Comprimento: 3 metros, Largura: 1,20 metros",Não encontrado,Não encontrado,
123133467,CHAPA GALVANIZADA 16 = 2 X 1,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada de espessura 16, com dimensões 2x1 metros.","Espessura: 16, Dimensões: 2x1 metros",Não encontrado,Não encontrado,
123133468,CHAPA GALVANIZADA 16 = 2 X 1.20,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada de espessura 16, com dimensões 2 x 1,20 metros.","Espessura: 16, Dimensões: 2 x 1,20 metros",Não encontrado,Não encontrado,
123133469,CHAPA GALVANIZADA 16 = 3 X 1,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada de espessura 16, com dimensões 3x1 metros.","Espessura: 16, Dimensões: 3x1 metros",Não encontrado,Não encontrado,
123133470,CHAPA GALVANIZADA 16 = 3 X 1.20,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada de espessura 16, com dimensões de 3 metros de comprimento por 1,20 metro de largura.","Espessura: 16, Comprimento: 3 metros, Largura: 1,20 metro",Não encontrado,Não encontrado,
123133471,"CHAPA GALVANIZADA 18 = 2 X 1 (1,25MM) 123133472",SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada com espessura de 1,25mm, dimensões 18x2 metros.","Espessura: 1,25mm, Dimensões: 18x2 metros",Não encontrado,Não encontrado,
11257,CHAPA GALVANIZADA 18 = 2 X 1 EMP2,SERRALHERIA,CHAPA,GALVANIZADA,Chapa galvanizada com espessura de 18 = 2 x 1.,Espessura: 18 = 2 x 1.,Não encontrado,Não encontrado,
123133472,"CHAPA GALVANIZADA 18 = 2 X 1.20 ( 1,25 MM )",SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada com espessura de 1,25 mm, dimensões 18 = 2 x 1,20.","Espessura: 1,25 mm, Dimensões: 18 = 2 x 1,20",Não encontrado,Não encontrado,
11195,CHAPA GALVANIZADA 18 = 2 X 1.20 EMP2,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada com espessura de 18 = 2 e dimensões de 1,20 metros.","Espessura: 18 = 2, Dimensões: 1,20 metros",Não encontrado,Não encontrado,
123133473,"CHAPA GALVANIZADA 18 = 3 X 1 ( 1,25 MM )",SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada com espessura de 1,25 mm, dimensões 18x3 metros.","Espessura: 1,25 mm, Dimensões: 18x3 metros",Não encontrado,Não encontrado,
11259,CHAPA GALVANIZADA 18 = 3 X 1 EMP2,SERRALHERIA,CHAPA,GALVANIZADA,Chapa galvanizada com espessura de 18 = 3 x 1 emp2.,Espessura: 18 = 3 x 1 emp2.,Não encontrado,Não encontrado,
123133474,"CHAPA GALVANIZADA 18 = 3 X 1.20 ( 1,25 MM )",SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada de espessura 18 = 3, com dimensões 1,20m x 1,25mm.","Espessura: 18 = 3, Largura: 1,20m, Espessura da chapa: 1,25mm",Não encontrado,Não encontrado,
11261,CHAPA GALVANIZADA 18 = 3 X 1.20 EMP2,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada de espessura 18, com dimensões 3 x 1,20 metros.","Espessura: 18, Dimensões: 3 x 1,20 metros",Não encontrado,Não encontrado,
123133793,CHAPA GALVANIZADA 20 = 1 X 0.80,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada de espessura 20, com dimensões 1 metro de largura por 0,80 metros de comprimento.","Espessura: 20, Largura: 1 metro, Comprimento: 0,80 metros",Não encontrado,Não encontrado,
123133794,CHAPA GALVANIZADA 20 = 1 X 1,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada de espessura 20, com dimensões 1x1 metro.","Espessura: 20, Dimensões: 1x1 metro",Não encontrado,Não encontrado,
123133795,CHAPA GALVANIZADA 20 = 1 X 1.20,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada com espessura de 20 gauge, dimensões 1m x 1,20m.","Espessura: 20 gauge, Largura: 1m, Comprimento: 1,20m",Não encontrado,Não encontrado,
123133475,CHAPA GALVANIZADA 20 = 2 X 1 #,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada de 20 calibres, com dimensões 2x1 metros.","Calibre: 20, Dimensões: 2x1 metros",Não encontrado,Não encontrado,
10943,CHAPA GALVANIZADA 20 = 2 X 1 EMP2,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada de 20x2x1, utilizada em construções e obras.","Dimensões: 20x2x1, material: aço galvanizado.",Não encontrado,Não encontrado,
123133476,CHAPA GALVANIZADA 20 = 2 X 1.20 #,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada com espessura de 20 gauges, dimensões 2x1.20 metros.","Espessura: 20 gauges, Dimensões: 2x1.20 metros",Não encontrado,Não encontrado,
10945,CHAPA GALVANIZADA 20 = 2 X 1.20 EMP2,SERRALHERIA,CHAPA,GALVANIZADA,Chapa galvanizada de 20x2x1.20 metros.,Dimensões: 20x2x1.20 metros.,Não encontrado,Não encontrado,
123133477,CHAPA GALVANIZADA 20 = 3 X 1,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada de espessura 20, com dimensões 3 x 1 metros.","Espessura: 20, Dimensões: 3 x 1 metros",Não encontrado,Não encontrado,
10947,CHAPA GALVANIZADA 20 = 3 X 1 EMP2,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada de espessura 20, dimensões 3 x 1.","Espessura: 20, Dimensões: 3 x 1",Não encontrado,Não encontrado,
123133478,CHAPA GALVANIZADA 20 = 3 X 1.20,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada com espessura de 20, largura de 3 metros e comprimento de 1,20 metro.","Espessura: 20, Largura: 3 metros, Comprimento: 1,20 metro",Não encontrado,Não encontrado,
11287,CHAPA GALVANIZADA 20 = 3 X 1.20 EMP2,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada de espessura 20, dimensões 3 x 1.20 metros.","Espessura: 20, Largura: 3 metros, Comprimento: 1.20 metros",Não encontrado,Não encontrado,
123133790,CHAPA GALVANIZADA 22 = 1 X 0.80,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada de espessura 22, com dimensões de 1 metro de largura por 0,80 metros de comprimento.","Espessura: 22; Largura: 1 metro; Comprimento: 0,80 metros",Não encontrado,Não encontrado,
123133791,CHAPA GALVANIZADA 22 = 1 X 1,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada de espessura 22, com dimensões 1x1 metro.","Espessura: 22, Dimensões: 1x1 metro",Não encontrado,Não encontrado,
123133792,CHAPA GALVANIZADA 22 = 1 X 1.20,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada com espessura 22 gauge, dimensões 1x1.20 metros.","Espessura: 22 gauge, Largura: 1 metro, Comprimento: 1.20 metros",Não encontrado,Não encontrado,
123133900,CHAPA GALVANIZADA 22 = 2 X 1 #,SERRALHERIA,CHAPA,GALVANIZADA,Chapa galvanizada de espessura 22 = 2 x 1 #.,Espessura: 22 = 2 x 1 #.,Não encontrado,Não encontrado,
10949,CHAPA GALVANIZADA 22 = 2 X 1 EMP2,SERRALHERIA,CHAPA,GALVANIZADA,Chapa galvanizada de espessura 22 = 2 x 1 EMP2.,Espessura: 22 = 2 x 1 EMP2.,Não encontrado,Não encontrado,
123133479,CHAPA GALVANIZADA 22 = 2 X 1.20 #,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada de espessura 22 gauge, com dimensões de 2x1,20 metros.","Espessura: 22 gauge, Dimensões: 2x1,20 metros",Não encontrado,Não encontrado,
11405,CHAPA GALVANIZADA 22 = 2 X 1.20 EMP2,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada de espessura 22 = 2 mm e largura 1,20 m.","Espessura: 22 = 2 mm, Largura: 1,20 m",Não encontrado,Não encontrado,
123133480,CHAPA GALVANIZADA 22 = 3 X 1,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada de espessura 22, com dimensões 3x1 metros.","Espessura: 22, Dimensões: 3x1 metros",Não encontrado,Não encontrado,
11057,CHAPA GALVANIZADA 22 = 3 X 1 EMP2,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada de espessura 22, com dimensões 3x1 metros.","Espessura: 22, Dimensões: 3x1 metros",Não encontrado,Não encontrado,
123133481,CHAPA GALVANIZADA 22 = 3 X 1.20,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada de espessura 22, com dimensões de 3 metros de comprimento por 1,20 metro de largura.","Espessura: 22, Comprimento: 3 metros, Largura: 1,20 metro",Não encontrado,Não encontrado,
11385,CHAPA GALVANIZADA 22 = 3 X 1.20 EMP2,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada de espessura 22, com dimensões 3 x 1.20 metros.","Espessura: 22, Largura: 3 metros, Comprimento: 1.20 metros",Não encontrado,Não encontrado,
123133787,CHAPA GALVANIZADA 24 = 1 X 0.80,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada de espessura 24, com dimensões de 1 metro de largura por 0,80 metros de comprimento.","Espessura: 24, Largura: 1 metro, Comprimento: 0,80 metros",Não encontrado,Não encontrado,
123133788,CHAPA GALVANIZADA 24 = 1 X 1,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada de espessura 24 gauge, com dimensões 1x1 metro.","Espessura: 24 gauge, Dimensões: 1x1 metro",Não encontrado,Não encontrado,
123133789,CHAPA GALVANIZADA 24 = 1 X 1.20,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada de espessura 24, com dimensões 1 x 1.20 metros.","Espessura: 24, Dimensões: 1 x 1.20 metros",Não encontrado,Não encontrado,
123133482,CHAPA GALVANIZADA 24 = 2 X 1 #,SERRALHERIA,CHAPA,GALVANIZADA,"Chapa galvanizada de espessura 24 gauge, com dimensões de 2 polegadas de largura por 1 polegada de comprimento.","Espessura: 24 gauge, Dimensões: 2x1 polegadas",Não encontrado,Não encontrado,
11263,CHAPA GALVANIZADA 24 = 2 X 1 EMP2,SERRALHERIA,CHAPA,GALVANIZADA,Chapa galvanizada de espessura 24 = 2 x 1 emp2.,Espessura: 24 = 2 x 1 emp2.,Não encontrado,Não encontrado,
