idsubproduto,nome_produto,descrsecao,descrgrupo,descrsubgrupo,descricao_produto,especificacao_tecnica,pagina_web,manual,fotos
123133354,ARRUELA LISA 5/16 GALV,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,PORCA / ARRUELA,"Arruela lisa de 5/16 polegada, galvanizada.","Diâmetro: 5/16 polegada, acabamento galvanizado.",Não encontrado,Não encontrado,https://images.tcdn.com.br/img/img_prod/1359496/arruela_lisa_5_16_galvanizada_a_fogo_56839_3_33c96643a5eab6c2dc991866584a7ba4.png | https://construmarques.fbitsstatic.net/img/p/arruela-lisa-5-16-8155-78812/265682.jpg?w=1000&h=1000&v=no-change&qs=ignore | https://ccp.vteximg.com.br/arquivos/ids/312410-1000-1000/arruela-lisa-zincada-5-16-site-ccpvirtual.png?v=638272762663370000
123133355,ARRUELA LISA 5/32 GALV,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,PORCA / ARRUELA,"Arruela lisa de 5/32 polegadas, acabamento galvanizado.","Diâmetro: 5/32 polegadas, acabamento: galvanizado.",https://krmateriais.com.br/loja/arruela-lisa-5-32/,Não encontrado,https://compensamateriais.fbitsstatic.net/img/p/arruela-lisa-zincada-5-32-pol-pacote-com-20-pecas-worker-73013/259532-4.jpg?w=640&h=640&v=no-change&qs=ignore | https://www.rjrarruelas.com/wp-content/uploads/2023/03/MG_9238.png | https://ccp.vtexassets.com/arquivos/ids/312401/arruela-lisa-zincada-5-32-pecas-site-ccpvirtual.png?v=638272756045900000
6050,ARRUELA LISA 5/8,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,PORCA / ARRUELA,"Arruela lisa de 5/8 polegadas, utilizada para fixação e ajuste em aplicações mecânicas.",Diâmetro: 5/8 polegadas,https://www.vonder.com.br/produto/arruela_lisa_58_polida_vonder/4421,Não encontrado,https://product-hub-prd.madeiramadeira.com.br/377589558/images/0db84de0-8c7d-47ae-b7c2-a1c7950786a097115192993254arruelalisa1.jpg | https://images.tcdn.com.br/img/img_prod/741419/arruela_lisa_furo_5_8_para_shank_aco_inox_304_801_2_e4089a04a1ff5ee524836d6169602b98.jpg | https://images.tcdn.com.br/img/img_prod/1359496/arruela_lisa_5_8_inox_50803_2_b1e68d4d406f47f60ac23a98c8ea0cba.png
123133357,ARRUELA LISA 5/8 GALV,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,PORCA / ARRUELA,"Arruela lisa de 5/8 polegada, galvanizada.","Diâmetro: 5/8 polegada, tratamento: galvanizado.",https://www.vonder.com.br/produto/arruela_lisa_58_polida_vonder/4421,https://pt.scribd.com/document/375046180/Arruela-Lisa-Din-433,https://down-br.img.susercontent.com/file/sg-11134201-22100-q7tbpdnps8iv69 | https://product-hub-prd.madeiramadeira.com.br/377589558/images/0db84de0-8c7d-47ae-b7c2-a1c7950786a097115192993254arruelalisa1.jpg | https://d3kgto4geuj773.cloudfront.net/Custom/Content/Products/21/21/21214_arruela-lisa-5-8-zincado-1840_l1_637972406806226426.jpg
123133869,ARRUELA LISA 7/16 GALV,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,PORCA / ARRUELA,"Arruela lisa de 7/16 polegada, galvanizada.","Diâmetro: 7/16 polegada, acabamento galvanizado.",Não encontrado,Não encontrado,
123133358,ARRUELA LISA 7/8 GALV,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,PORCA / ARRUELA,"Arruela lisa de 7/8 polegada, galvanizada.","Diâmetro: 7/8 polegada, acabamento galvanizado.",https://www.daazrolamentos.com/arruela-lisa-78-zb-56835,https://pt.scribd.com/document/375046180/Arruela-Lisa-Din-433,https://http2.mlstatic.com/D_NQ_NP_885952-MLB52888979888_122022-O.webp | https://down-br.img.susercontent.com/file/br-11134207-7r98o-lrrn7ks58c25a3 | https://http2.mlstatic.com/D_NQ_NP_866229-MLU73649535394_012024-O.webp
3322,BOLA C/ PORCA 3/8 *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,PORCA / ARRUELA,"Bola com porca de 3/8 polegada, um componente de fixação comumente usado em montagens e instalações.",Diâmetro da porca: 3/8 polegada,https://www.multiseg.com.br/2028/parabolt-chumbador-com-porca-e-arruela-3-8-x-95mm,Não encontrado,https://http2.mlstatic.com/D_NQ_NP_919207-MLB75932374507_042024-O.webp | https://product-hub-prd.madeiramadeira.com.br/578594057/images/8041e502-759e-4a50-b600-3a61c0174576edf9220f341b5f533e28a74a07.jpg | https://conffimaq.com.br/wp-content/uploads/2022/10/5031-2.png
3607,JUNCAO SEXTAVADA 1/4 *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,PORCA / ARRUELA,"Junção sextavada 1/4, um componente de conexão para tubos ou peças sextavadas.","Diâmetro: 1/4 polegada, material: aço ou latão, acabamento: cromado ou zincado.",https://www.vonder.com.br/produto/porca_sextavada_14_unc_zincada_vonder/6394,Não encontrado,https://cdn.awsli.com.br/2500x2500/2544/2544314/produto/288248002/porca-sextavada-unc-1-4-alum-nio---aciolefix-g2mavaddnt.png | https://http2.mlstatic.com/D_NQ_NP_799986-MLB50348577893_062022-O.webp | https://t55018.vtexassets.com/arquivos/ids/175038/juncao.jpg?v=638243267477800000
3608,JUNCAO SEXTAVADA 3/8 *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,PORCA / ARRUELA,"Junção sextavada de 3/8 polegadas, utilizada para conexões em ferramentas e equipamentos.",Diâmetro: 3/8 polegadas,https://loja.ciser.com.br/p/acessorios-de-fixacao/acessorios-para-suspensao/juncao-sextavada-545,Não encontrado,https://http2.mlstatic.com/D_NQ_NP_841205-MLB75983393718_052024-O-porca-sextavada-38-arruela-lisa-38-500-pecas-de-cada.webp | https://cdn.awsli.com.br/2500x2500/2544/2544314/produto/288263494/porca-sextavada-3-8-unf-24-rosca-fina-zincada-gflf59o03w.png
3609,JUNCAO SEXTAVADA 5/16 *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,PORCA / ARRUELA,"Junção sextavada de 5/16 polegadas, utilizada para conexões em ferramentas e equipamentos.",Diâmetro: 5/16 polegadas,Não encontrado,Não encontrado,https://http2.mlstatic.com/D_NQ_NP_926069-MLB83990603045_042025-O-kit-porca-sextavada-516-zincada-e-arruela-lisa.webp | https://down-br.img.susercontent.com/file/sg-11134201-7rbmv-lmte15tg85spa4 | https://cdn.awsli.com.br/2500x2500/2544/2544314/produto/288248952/porca-sextavada-unc-5-16-alum-nio---aciolefix-czuo6kznmp.png
123133603,PORCA BORBOLETA 1/2 *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,PORCA / ARRUELA,"Porca borboleta de 1/2 polegada, utilizada para conexões e fixações em diversos tipos de aplicações.",Diâmetro: 1/2 polegada,https://www.daazrolamentos.com/porca-borboleta-12-unc-49589,Não encontrado,https://static.lojabrafer.com.br/public/brafer/imagens/produtos/porca-borboleta-1-2-inox-13-unc-polegadas-10-und-66fa9bbb8c223.png | https://imageswscdn.wslojas.com.br/files/28854/kit-5-porca-borboleta-12-pol-13unc-aco-grau-2-galvanizado-38-1.jpg | https://imageswscdn.wslojas.com.br/files/28854/kit-10-porca-borboleta-12-pol-13unc-inox-304-98-1.jpg
123133604,PORCA BORBOLETA 1/4 *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,PORCA / ARRUELA,"Porca borboleta de 1/4 polegada, utilizada para conexões rápidas e fáceis em diversos tipos de instalações.",Diâmetro: 1/4 polegada,https://www.daazrolamentos.com/porca-borboleta-14,Não encontrado,https://img.elo7.com.br/product/zoom/42AF799/porca-borboleta-metal-1-4-20-pecas-arruela.jpg | https://http2.mlstatic.com/D_NQ_NP_946446-MLB82420481940_022025-O-porca-borboleta-14-galvanizada-pacote-com-50-unidades.webp | https://down-br.img.susercontent.com/file/br-11134207-7r98o-maoiovkt72ex17
123133605,PORCA BORBOLETA 3/16 *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,PORCA / ARRUELA,"Porca borboleta de tamanho 3/16 polegada, utilizada em aplicações que requerem ajuste manual rápido e seguro.",Tamanho: 3/16 polegada,https://www.daazrolamentos.com/porca-borboleta-316,https://www.newfix.com.br/imagens/pdf/37-porca-borboleta.pdf,https://joli.vtexassets.com/arquivos/ids/659379/Porca_Borboleta_316_5_Unidades_Fixtil_66398003jpg.jpg?v=638461160746330000 | https://joli.vtexassets.com/arquivos/ids/659378/Porca_Borboleta_316_5_Unidades_Fixtil_66398002jpg.jpg?v=638461160705930000 | https://cdn.awsli.com.br/800x800/2544/2544314/produto/287932794/porca-borboleta-pesada-zamak---aciolefix--1--d8ynhld56p.png
123133606,PORCA BORBOLETA 3/8 *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,PORCA / ARRUELA,"Porca borboleta de 3/8 polegada, utilizada para conexões rápidas e fáceis em diversos tipos de instalações.",Diâmetro: 3/8 polegada,https://www.daazrolamentos.com/porca-borboleta-38,https://pt.scribd.com/document/433297912/Manual-Tecnico-pdf,https://images.tcdn.com.br/img/img_prod/1359496/porca_borboleta_inox_3_8_58725_2_3e43fe6cccde16232ee31efad7ed17d9.png | https://cdn.awsli.com.br/2500x2500/2544/2544314/produto/287945059/porca-borboleta-conformada-zincada---aciolefix--4--zw3st87qew.png | https://ccp.vteximg.com.br/arquivos/ids/316137-1000-1000/porca-borboleta-zincada-ccpvirtual--1-.png?v=638368715197230000
123133607,PORCA BORBOLETA 5/16 *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,PORCA / ARRUELA,Porca borboleta de tamanho 5/16 polegadas.,Tamanho: 5/16 polegadas.,https://www.daazrolamentos.com/porca-borboleta-516,https://www.newfix.com.br/imagens/pdf/37-porca-borboleta.pdf,https://www.royalmaquinas.com.br/upload/produto/imagem/porca-borboleta-inox-5-16-unc-ciser-ou-belenus.jpg?11 | https://cdn.awsli.com.br/2500x2500/2544/2544314/produto/287943778/porca-borboleta-conformada-zincada---aciolefix--5--o2d7ggy46f.png | https://cdn.awsli.com.br/2500x2500/2544/2544314/produto/287943778/porca-borboleta-conformada-zincada---aciolefix--2--apdl0t5od4.png
6049,PORCA SEXTAVADA 2H 5/8,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,PORCA / ARRUELA,"Porca sextavada de aço com acabamento zincado, tamanho 5/8.","Tipo: Porca sextavada, Tamanho: 5/8, Classe de resistência: 2H",https://ancora.com.br/portfolio/porca-sextavada-estrutural-a194-2h/,https://pt.scribd.com/document/866467436/Porca-Sextavada-Pesada-Astm-a-194-2h,
3431,PORCA SEXTAVADA AUTO TRAVANTE 3/8 *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,PORCA / ARRUELA,"Porca sextavada auto travante de 3/8 polegada, utilizada em aplicações que exigem resistência e segurança.","Diâmetro: 3/8 polegada, Tipo: Auto travante, Forma: Sextavada",https://www.brenfeer.com.br/porca-autotravante-sextavada-3-8-unc-alta-zincada-vonder,https://pt.scribd.com/document/519904157/DIN-982-Porca-Sextavada-Auto-Travante-Metrica-Alta,https://product-hub-prd.madeiramadeira.com.br/452672093/images/efd4eb8f-34ad-499c-a8dc-c2bd90b3842c8f15200562170porcatravante.jpg | https://cdn.awsli.com.br/800x800/944/944944/produto/39242278/porca-sextavada-unc-3-8-auto-travante-inox-e1bd186c.jpg | https://cdn.leroymerlin.com.br/products/porca_sextavada_travante_inox_3_8_1572300102_628d_600x600.png
3432,PORCA SEXTAVADA AUTO TRAVANTE 5/16 *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,PORCA / ARRUELA,"Porca sextavada auto travante de 5/16 polegada, utilizada em aplicações que exigem resistência e segurança.","Diâmetro nominal: 5/16 polegada, Tipo: auto travante, Forma: sextavada",https://www.vonder.com.br/produto/porca_autotravante_sextavada_516_unc_alta_zincada_vonder/5424,https://pt.scribd.com/document/519904157/DIN-982-Porca-Sextavada-Auto-Travante-Metrica-Alta,https://ccp.vteximg.com.br/arquivos/ids/317130-1000-1000/porca-auto-travante-5-16-x-18-inox-50-pecas-sku-39751-site-ccpvirtual.png?v=638385057968700000 | https://coferatacadista.agilecdn.com.br/959_1.jpg | https://cdn.awsli.com.br/800x800/944/944944/produto/39243935/porca-sextavada-unc-5-16-auto-travante-51100b83.jpg
123133644,PORCA SEXTAVADA GALVANIZADA 1'' *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,PORCA / ARRUELA,Porca sextavada galvanizada de 1 polegada.,"Diâmetro: 1 polegada, acabamento galvanizado.",Não encontrado,Não encontrado,
123133645,PORCA SEXTAVADA GALVANIZADA 1/2'' *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,PORCA / ARRUELA,Porca sextavada galvanizada de 1/2 polegada. Utilizada para fixação em aplicações que exigem resistência à corrosão.,"Diâmetro: 1/2 polegada, Material: Aço galvanizado",Não encontrado,Não encontrado,https://images.tcdn.com.br/img/img_prod/1393973/90_porca_sextavada_1_2_galvanizada_eletrolitica_pacote_100_unidades_569_2_b219ef67373ec9afceec6703c2bf33bd.png | https://product-hub-prd.madeiramadeira.com.br/533406049/images/78e3f16a-bcb4-4981-9ff8-58c1123bd00888647porcagalvanizadaafogo.jpg | https://product-hub-prd.madeiramadeira.com.br/574006065/images/cee8f066-d34e-44cf-abdc-d1b7136a1e0c92255porcasextavadageomet2.jpg
123133646,PORCA SEXTAVADA GALVANIZADA 1/4'' *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,PORCA / ARRUELA,Porca sextavada galvanizada de 1/4 polegada. Utilizada em aplicações que exigem resistência à corrosão.,"Diâmetro: 1/4 polegada, Tipo: Sextavada, Acabamento: Galvanizado",Não encontrado,Não encontrado,https://tfbqzm.vteximg.com.br/arquivos/ids/163270-1000-1000/PORCA-SEXTAVADA-1-4--GALVANIZADA---ELECON.png?v=637846901477700000 | https://d2l6qh3bt135o5.cloudfront.net/Custom/Content/Products/52/40/52401_porca-sextavada-1-4-galvanizada-com-100-pecas-jomarca-pr-13145-26517_l1_638000646087589923.png | https://http2.mlstatic.com/D_NQ_NP_738026-MLB45778405061_052021-O.webp
123133647,PORCA SEXTAVADA GALVANIZADA 3/16'' *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,PORCA / ARRUELA,Porca sextavada galvanizada de 3/16''.,Diâmetro: 3/16''; Material: Aço galvanizado.,Não encontrado,Não encontrado,
123133648,PORCA SEXTAVADA GALVANIZADA 3/4'' *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,PORCA / ARRUELA,Porca sextavada galvanizada de 3/4 polegada. Utilizada em aplicações que exigem resistência à corrosão.,"Diâmetro: 3/4 polegada, Tipo: Sextavada, Acabamento: Galvanizada",Não encontrado,Não encontrado,https://images.tcdn.com.br/img/img_prod/1359496/porca_sextavada_unc_3_4_galvanizada_a_fogo_54869_3_36d14425920e64ffa1bdd677927de9b1.png | https://images.tcdn.com.br/img/img_prod/1359496/porca_sextavada_unc_3_4_galvanizada_a_fogo_54869_2_c1168ec10ddb7a3f77e1f9d84c77a034.png | https://ccp.vteximg.com.br/arquivos/ids/312640-1000-1000/porca-sextavada-3-4-x-10-zincada-ccp-virtual-site.png?v=638283329493270000
123133649,PORCA SEXTAVADA GALVANIZADA 3/8'' *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,PORCA / ARRUELA,Porca sextavada galvanizada de 3/8 polegadas.,"Diâmetro: 3/8 polegadas, acabamento galvanizado.",Não encontrado,Não encontrado,https://http2.mlstatic.com/D_NQ_NP_679927-MLB78394443782_082024-O.webp | https://http2.mlstatic.com/D_NQ_NP_938721-MLB74108165619_012024-O.webp | https://http2.mlstatic.com/D_NQ_NP_960781-MLB70024384037_062023-O.webp
123133650,PORCA SEXTAVADA GALVANIZADA 5/16'' *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,PORCA / ARRUELA,Porca sextavada galvanizada de 5/16''.,"Diâmetro da rosca: 5/16"", Tipo da rosca: UNC, Material: Aço carbono 1010/1020, Acabamento: Galvanizado a fogo, Medida do sextavado: 9/16"", Número de fios por polegada: 18, Norma ANSI: B-18.2.2",https://projetteparafusos.com.br/porca-sextavada-5-16/,Não encontrado,https://images.tcdn.com.br/img/img_prod/1393973/porca_sextavada_5_16_galvanizada_eletrolitica_pacote_100_unidades_571_1_59ac2f76fb3d58d82d510d2ad19b00d8.png | https://http2.mlstatic.com/D_NQ_NP_821634-MLB31126756786_062019-O.webp | https://images.tcdn.com.br/img/img_prod/1359496/porca_sextavada_unc_5_16_galvanizada_a_fogo_54863_3_36d14425920e64ffa1bdd677927de9b1.png
123133651,PORCA SEXTAVADA GALVANIZADA 5/32'' *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,PORCA / ARRUELA,Porca sextavada galvanizada de tamanho 5/32''.,"Tamanho: 5/32'', Tipo: Sextavada, Acabamento: Galvanizada",https://www.vonder.com.br/produto/porca_sextavada_532_unc_zincada_vonder/6404,Não encontrado,https://down-br.img.susercontent.com/file/0f03ef70eed28a10a5519ae4e15c818a | https://lojametallica.vteximg.com.br/arquivos/ids/178519-600-600/porca-sextavada-5-32.png?v=638418904137230000 | https://images.tcdn.com.br/img/img_prod/1221178/porca_sextavada_a_5_32_alta_zincada_2511_1_862100c7104580daff9ddf81cc8a5739.jpg
123133652,PORCA SEXTAVADA GALVANIZADA 5/8'' *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,PORCA / ARRUELA,Porca sextavada galvanizada de 5/8 polegada. Utilizada em aplicações que exigem resistência à corrosão.,"Diâmetro: 5/8 polegada, Tipo: Sextavada, Acabamento: Galvanizada",Não encontrado,Não encontrado,https://images.tcdn.com.br/img/img_prod/1359496/porca_sextavada_astm_galvanizado_a_fogo_5_8_unc_49903_1_d25721bd47ffce5646e8b34889a13d38.png | https://cdn.awsli.com.br/2500x2500/2415/2415893/produto/252668166/porca-sextavada-5-8-zincada--1--8d0a21xf5v.png | https://cdn.awsli.com.br/2500x2500/2544/2544314/produto/288193852/porca-sextavada-polegada-zincada---aciolefix--1--vhqllwcsnl.png
123133653,PORCA SEXTAVADA GALVANIZADA 7/16'' *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,PORCA / ARRUELA,Porca sextavada galvanizada de 7/16''.,Diâmetro: 7/16''; Material: Aço galvanizado.,Não encontrado,Não encontrado,https://images.tcdn.com.br/img/img_prod/1243088/porca_sextavada_7_16_785_1_f6a6ecf5431e835c0b02ffaf9ec6df97.jpg | https://product-hub-prd.madeiramadeira.com.br/979538167/images/41c933a2-d987-4ecc-9c6a-88ceaa1d720978717e2449f7f953425b650fc.jpeg | https://cdn.awsli.com.br/2500x2500/718/718365/produto/1740557303e7f07f187.jpg
123133654,PORCA SEXTAVADA GALVANIZADA 7/8'' *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,PORCA / ARRUELA,Porca sextavada galvanizada de 7/8 polegadas.,"Diâmetro: 7/8 polegadas, acabamento galvanizado.",Não encontrado,Não encontrado,https://images.tcdn.com.br/img/img_prod/1359496/porca_sextavada_unc_7_8_galvanizada_a_fogo_54853_1_137efb007d3646914922f3920df51c60.png | https://images.tcdn.com.br/img/img_prod/1359496/porca_sextavada_unc_7_8_galvanizada_a_fogo_54853_2_c1168ec10ddb7a3f77e1f9d84c77a034.png | https://images.tcdn.com.br/img/img_prod/1359496/porca_sextavada_unc_7_8_galvanizada_a_fogo_54853_3_36d14425920e64ffa1bdd677927de9b1.png
5697,PREGO ACO C/ CABECA 10 X 10 -KG *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,PREGO,"Prego de aço com cabeça, tamanho 10 x 10, vendido por quilo.","Tamanho: 10 x 10, Material: Aço",https://loja.grupoacofer.com.br/prego-de-aco-10-x-10-com-cabeca-cento-20011986,Não encontrado,https://http2.mlstatic.com/D_NQ_NP_671854-MLB90877919632_082025-O.webp | https://cdn.distribuidoralopes.com.br/produtos/35128/35128.jpg | https://product-hub-prd.madeiramadeira.com.br/255364912/images/af368d4b-77bc-4251-8564-d19d61c07796a0af961cstandardresolution.jpg
5698,PREGO ACO C/ CABECA 12 X 12 -KG *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,PREGO,"Prego de aço com cabeça, tamanho 12 x 12, vendido por quilo.","Tamanho: 12 x 12, Material: Aço",https://www.diferpan.com.br/produto/26212/prego-de-ao-com-cabea-12x12-ncora,Não encontrado,https://images.tcdn.com.br/img/img_prod/1079280/prego_c_cabeca_12x12_1kg_gerdau_14101_1_3a9ea45f2126609b775b202368b2c559.jpg | https://http2.mlstatic.com/D_NQ_NP_605284-MLA85185282156_052025-O.webp | https://d31b2sgy76jftk.cloudfront.net/Custom/Content/Products/98/12/981235_prego-12x12-1kg-pregofix_m1_638810103543462133.webp
5699,PREGO ACO C/ CABECA 15 X 15 PCT C/100,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,PREGO,"Prego de aço com cabeça, com dimensões 15 x 15 mm, vendido em pacote com 100 unidades.",Material: Aço; Dimensões: 15 x 15 mm; Quantidade: 100 unidades,https://www.vonder.com.br/produto/prego_de_ao_com_cabea_15_x_15_vonder/8879,Não encontrado,https://http2.mlstatic.com/D_NQ_NP_710967-MLB70630323727_072023-O-prego-c-cabeca-15x15-aco-gerdau-polido-resistente-saco-1kg.webp | https://http2.mlstatic.com/D_NQ_NP_960394-MLU75571604166_042024-O.webp | https://http2.mlstatic.com/D_NQ_NP_831709-MLB53569177055_022023-O.webp
5700,PREGO ACO C/ CABECA 17 X 21 -KG *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,PREGO,"Prego de aço com cabeça, medindo 17mm de comprimento e 21mm de largura, vendido por quilo.","Comprimento: 17mm, Largura: 21mm, Material: Aço",https://www.leroymerlin.com.br/prego-aco-17x21--6-_1572466096,Não encontrado,https://cdn.distribuidoralopes.com.br/produtos/35125/35125.jpg | https://hafe.com.br/wp-content/uploads/2023/09/PREGO-ACO-GUEPAR-17X21.webp | https://http2.mlstatic.com/D_NQ_NP_796426-MLB53004855692_122022-O.webp
5649,PREGO ACO C/ CABECA 17 X 27 KG *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,PREGO,"Prego de aço com cabeça, tamanho 17 x 27 kg.","Tamanho: 17 x 27 kg, Material: Aço",https://www.vonder.com.br/produto/prego_de_ao_com_cabea_17_x_27_vonder/9865,https://www2.gerdau.com/sites/gln_gerdau/files/downloadable_files/catalogo-pregos.pdf,https://http2.mlstatic.com/D_NQ_NP_668604-MLB89046035312_082025-O-prego-17-x-27-1kg-gerdau-com-cabeca.webp | https://http2.mlstatic.com/D_NQ_NP_700243-MLA80989491646_122024-O.webp
5745,PREGO ACO C/ CABECA 18 X 30 KG *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,PREGO,"Prego de aço com cabeça, tamanho 18 x 30 kg.","Tamanho: 18 x 30 kg, Material: Aço",https://www.lfmaquinaseferramentas.com.br/prego-cabeca-gerdau-18x30/p,https://www2.gerdau.com/sites/gln_gerdau/files/downloadable_files/catalogo-pregos.pdf,https://cdn.distribuidoralopes.com.br/produtos/35127/35127.jpg | https://m.media-amazon.com/images/I/51E8es288IL._AC_SL1024_.jpg | https://down-br.img.susercontent.com/file/br-11134207-7r98o-lvrzlnj2jj1oc8
1686,PREGO ACO C/ CABECA PCT 17 X 21 *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,PREGO,"Prego de aço com cabeça, tamanho 17 x 21.","Tamanho: 17 x 21, Material: Aço.",https://www.vonder.com.br/produto/prego_de_ao_com_cabea_17_x_21_vonder/4901,Não encontrado,https://images.tcdn.com.br/img/img_prod/1086068/prego_com_cabeca_17_x_21_1kg_gerdau_613381_1_d097f06d3ceb5ba78ecad415f4f7f271.png | https://down-br.img.susercontent.com/file/br-11134207-7r98o-m173f6qp24pa01 | https://http2.mlstatic.com/D_NQ_NP_796426-MLB53004855692_122022-O.webp
1687,PREGO ACO C/ CABECA PCT 17 X 27 *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,PREGO,"Prego de aço com cabeça, tamanho 17 x 27.","Tamanho: 17 x 27, Material: Aço.",https://www.vonder.com.br/produto/prego_de_ao_com_cabea_17_x_27_vonder/9865,https://mais.gerdau.com.br/produtos/prego-com-cabeca,https://http2.mlstatic.com/D_NQ_NP_700243-MLA80989491646_122024-O.webp | https://http2.mlstatic.com/D_NQ_NP_904469-MLB53761817203_022023-O.webp
3424,PREGO C/ 2 CABECAS 17 X 27 *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,PREGO,"Prego com duas cabeças, medindo 17mm de comprimento e 27mm de largura.","Comprimento: 17mm, Largura: 27mm, Duas cabeças.",Não encontrado,Não encontrado,https://http2.mlstatic.com/D_NQ_NP_891251-MLB85017159545_052025-O-prego-polido-2-cabecas-17x27-gerdau-caixa-20-unidades-de-1kg.webp | https://casacardao.agilecdn.com.br/112.jpg | https://http2.mlstatic.com/D_NQ_NP_668604-MLB89046035312_082025-O-prego-17-x-27-1kg-gerdau-com-cabeca.webp
3957,PREGO C/ 2 CABECAS 18 X 27 *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,PREGO,"Prego com duas cabeças, tamanho 18 x 27.","Diâmetro: 18mm, Comprimento: 27mm, Material: Aço",Não encontrado,Não encontrado,https://depositoemanuel.com.br/wp-content/uploads/2024/01/prego-6-600x600.webp | https://images.tcdn.com.br/img/img_prod/1079280/prego_c_cabeca_18x27_1kg_gerdau_14141_1_3a9ea45f2126609b775b202368b2c559.jpg | https://images.tcdn.com.br/img/img_prod/770809/prego_cabeca_dupla_18x27_1kg_gerdau_31641_2_0b2d00de77fb2ef167cb17956d9b9006_20211119132253.jpg
4522,PREGO C/ 2 CABECAS 18 X 30 *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,PREGO,"Prego com duas cabeças, tamanho 18 x 30.","Tamanho: 18 x 30, Tipo: Prego com duas cabeças.",Não encontrado,Não encontrado,
2676,PREGO C/ CABECA 10 X 10 *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,PREGO,"Prego com cabeça, tamanho 10 x 10.",Tamanho: 10 x 10,https://www.aecweb.com.br/produto/prego-polido-com-cabeca-10-x-10mm-1kg-gerdau/69160,https://www2.gerdau.com/sites/gln_gerdau/files/downloadable_files/catalogo-pregos.pdf,https://images.tcdn.com.br/img/img_prod/1348010/prego_com_cabeca_10x10_1kg_de_ferro_para_ripa_e_concreto_427_1_53c4f4e1f44b6e648d8704bc8fb6ce0c.jpeg | https://images.tcdn.com.br/img/img_prod/694151/prego_c_cabeca_10_x_10_mm_1_kg_gerdau_acos_longos_15626_1_20190503180145.jpg
2677,PREGO C/ CABECA 12 X 12 *,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,PREGO,"Prego com cabeça, tamanho 12 x 12.",Tamanho: 12 x 12,https://www.vonder.com.br/produto/prego_de_ao_com_cabea_12_x_12_vonder/10845,https://www2.gerdau.com/sites/gln_gerdau/files/downloadable_files/catalogo-pregos.pdf,https://images.tcdn.com.br/img/img_prod/808976/pregos_12x12_c_cabeca_pacote_1kg_gerdau_3756_2_e907433e2e433e45e86c589a7e7e86a7.jpg | https://images.tcdn.com.br/img/img_prod/1079280/prego_c_cabeca_12x12_1kg_gerdau_14101_1_3a9ea45f2126609b775b202368b2c559.jpg | https://images.tcdn.com.br/img/img_prod/808976/pregos_12x12_c_cabeca_pacote_1kg_gerdau_3756_1_2ba21aab4b0a50c48b14eeab5405c4e3.jpg
